,0,1,2,3,4,5,6,7,8,Assign seriousness,Closed,Create SW anomaly,DUPLICATE,END,INVALID,RESOLVED,Require upgrade,Resolve SW anomaly,Resolve ticket,Schedule intervention,Take in charge ticket,VERIFIED,Wait
12687,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12688,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12689,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12690,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12691,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12692,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12693,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12694,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12695,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12696,Assign seriousness,Take in charge ticket,Require upgrade,,,,,,,0,0,2,0,0,0,0,0,0,90,0,0,0,8
12697,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,,,,,,0,96,0,0,4,0,0,0,0,0,0,0,0,0
12698,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12699,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12700,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12701,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12702,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12703,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12704,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12705,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12706,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12707,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12708,Assign seriousness,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,2,0,0
12709,Assign seriousness,Resolve ticket,Closed,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12710,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12711,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12712,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12713,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12714,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12715,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12716,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12717,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12718,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12719,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12720,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12721,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12722,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12723,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12724,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12725,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12726,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12727,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12728,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12729,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12730,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12731,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12732,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12733,Assign seriousness,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,2,0,0
12734,Assign seriousness,Resolve ticket,Closed,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12735,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12736,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12737,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12738,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12739,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12740,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12741,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12742,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12743,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12744,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12745,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12746,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12747,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12748,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12749,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12750,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12751,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12752,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12753,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12754,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12755,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12756,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12757,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12758,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12759,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12760,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12761,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12762,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12763,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12764,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12765,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12766,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12767,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12768,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12769,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12770,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12771,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12772,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12773,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12774,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12775,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12776,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12777,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12778,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12779,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12780,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12781,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12782,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12783,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12784,Assign seriousness,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,2,0,0
12785,Assign seriousness,Resolve ticket,Closed,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12786,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12787,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12788,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12789,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12790,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12791,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12792,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12793,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12794,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12795,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12796,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12797,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12798,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12799,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12800,Take in charge ticket,,,,,,,,,0,0,0,0,0,0,0,0,0,70,0,0,0,30
12801,Take in charge ticket,Wait,,,,,,,,0,0,0,0,0,0,0,0,0,99,0,0,0,0
12802,Take in charge ticket,Wait,Resolve ticket,,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12803,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12804,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12805,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12806,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12807,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12808,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12809,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12810,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12811,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12812,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12813,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12814,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12815,Assign seriousness,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,2,0,0
12816,Assign seriousness,Resolve ticket,Closed,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12817,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12818,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12819,Assign seriousness,Take in charge ticket,Require upgrade,,,,,,,0,0,2,0,0,0,0,0,0,90,0,0,0,8
12820,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,,,,,,0,96,0,0,4,0,0,0,0,0,0,0,0,0
12821,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12822,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12823,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12824,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12825,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12826,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12827,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12828,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12829,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12830,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12831,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12832,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12833,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12834,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12835,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12836,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12837,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12838,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12839,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12840,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12841,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12842,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12843,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12844,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12845,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12846,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12847,Take in charge ticket,,,,,,,,,0,0,0,0,0,0,0,0,0,70,0,0,0,30
12848,Take in charge ticket,Wait,,,,,,,,0,0,0,0,0,0,0,0,0,99,0,0,0,0
12849,Take in charge ticket,Wait,Resolve ticket,,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12850,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12851,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12852,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12853,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12854,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12855,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12856,Assign seriousness,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,2,0,0
12857,Assign seriousness,Resolve ticket,Closed,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12858,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12859,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12860,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12861,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12862,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12863,Assign seriousness,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,2,0,0
12864,Assign seriousness,Resolve ticket,Closed,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12865,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12866,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12867,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12868,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12869,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12870,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12871,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12872,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12873,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12874,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12875,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12876,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12877,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12878,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12879,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12880,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12881,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12882,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12883,Insert ticket,,,,,,,,,91,0,0,0,0,0,0,0,0,0,0,3,0,5
12884,Insert ticket,Assign seriousness,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,98,0,1
12885,Insert ticket,Assign seriousness,Take in charge ticket,,,,,,,0,0,1,0,0,0,0,0,0,83,0,0,0,16
12886,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,0,98,0,0,0,0,0,0,0,0,0,0,0,2
12887,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12888,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12889,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12890,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12891,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12892,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12893,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12894,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12895,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12896,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12897,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12898,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12899,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12900,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12901,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12902,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12903,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12904,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12905,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12906,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12907,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12908,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12909,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12910,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12911,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12912,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12913,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12914,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12915,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12916,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
12917,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
12918,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12919,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12920,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12921,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12922,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12923,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12924,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
12925,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
12926,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
12927,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
12928,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
